date,location,boat_name,trip_type,num_anglers,catch,trip_num
2019-01-18,San Diego,Josie Lynn,1/2 Day Trip,5 Anglers,"11 Lobster, 25 Lobster Released",1
2019-01-18,San Diego,Premier,1/2 Day Trip,12 Anglers,120 Rockfish,1
2019-01-19,Bay Area,New Sea Angler,Full Day Trip,11 Anglers,110 Dungeness Crab,1
2019-01-19,Ventura Coast,Gentleman,3/4 Day Trip,23 Anglers,2500 Sanddab,1
2019-01-19,Los Angeles,Ahra-Ahn,3/4 Day Trip,14 Anglers,2800 Sanddab,1
2019-01-19,Los Angeles,Betty-O,3/4 Day Trip,7 Anglers,"1 Sand Bass, 25 Sculpin",1
2019-01-19,Los Angeles,City of Long Beach,1/2 Day Trip,20 Anglers,"13 Sand Bass, 7 Sculpin, 125 Blue Perch",1
2019-01-19,Los Angeles,Monte Carlo,1/2 Day Trip,24 Anglers,"2 Sand Bass, 60 Blacksmith, 2 Sculpin",1
2019-01-19,Los Angeles,New Del Mar,1/2 Day Trip,40 Anglers,"76 Sand Bass, 53 Sculpin, 1 Triggerfish, 155 Blue Perch, 14 Calico Bass",1
2019-01-19,Los Angeles,Redondo Special,1/2 Day Trip,24 Anglers,"24 Sand Bass, 75 Blue Perch, 3 Calico Bass",1
2019-01-19,Los Angeles,Redondo Special,1/2 Day Trip,12 Anglers,"20 Sand Bass, 1 Triggerfish, 40 Blue Perch, 7 Calico Bass",2
2019-01-19,Los Angeles,Spitfire,3/4 Day Trip,33 Anglers,"123 Sand Bass, 12 Sculpin, 8 Calico Bass",1
2019-01-19,Los Angeles,Tradition,3/4 Day Trip,31 Anglers,3100 Sanddab,1
2019-01-19,Los Angeles,Victory,3/4 Day Trip,30 Anglers,"23 Sand Bass, 65 Blacksmith, 145 Sculpin, 1 Calico Bass",1
2019-01-19,Orange,Dana Pride,1/2 Day Trip,38 Anglers,"3 Sand Bass, 8 Blacksmith, 1 Blue Perch, 1 Calico Bass, 1 Sargo, 30 Calico Bass Released",1
2019-01-19,Orange,Sum Fun,3/4 Day Trip,48 Anglers,"90 Sculpin, 10 Bocaccio Released, 40 Whitefish Released, 50 Rockfish Released",1
2019-01-19,Orange,Western Pride,1/2 Day Trip,67 Anglers,"29 Sand Bass, 5 Black Croaker, 156 Sculpin, 3 Blue Perch",1
2019-01-19,Orange,Western Pride,1/2 Day Trip,76 Anglers,"102 Sculpin, 40 Sanddab, 150 Sculpin Released",2
2019-01-19,San Diego,Alicia,1/2 Day Trip,10 Anglers,"30 Lobster, 91 Lobster Released",1
2019-01-19,San Diego,Chubasco II,1/2 Day Trip,33 Anglers,105 Sculpin,1
2019-01-19,San Diego,Chubasco II,1/2 Day Trip,26 Anglers,"70 Sand Bass, 4 Sculpin, 9 Calico Bass, 15 Rubberlip Seaperch, 17 Sand Bass Released, 13 Calico Bass Released",2
2019-01-19,San Diego,Daily Double,1/2 Day Trip,16 Anglers,"17 Barred Sand Bass, 5 Sculpin, 2 Calico Bass",1
2019-01-19,San Diego,Dolphin,1/2 Day Trip,12 Anglers,"39 Sand Bass, 12 Sculpin",1
2019-01-19,San Diego,Dolphin,1/2 Day Trip,22 Anglers,"24 Sand Bass, 17 Sculpin, 7 Calico Bass, 18 Calico Bass Released",2
2019-01-19,San Diego,Electra,1/2 Day Trip,33 Anglers,"77 Lizardfish, 97 Sculpin, 22 Lizardfish Released, 56 Sculpin Released, 12 Mackerel Released, 27 Rockfish Released",1
2019-01-19,San Diego,Jig Strike,1/2 Day Trip,10 Anglers,"18 Lobster, 83 Lobster Released",1
2019-01-19,San Diego,Malihini,Full Day Trip,19 Anglers,"2 Sculpin, 1 Sheephead, 1 Yellowtail, 1 Calico Bass, 1 Lingcod, 10 Bonito, 128 Rockfish",1
2019-01-19,San Diego,New Seaforth,1/2 Day Trip,18 Anglers,"1 Sand Bass, 1 Sculpin, 1 Blue Perch, 5 Calico Bass",1
2019-01-19,San Diego,Premier,1/2 Day Trip,20 Anglers,"13 Sand Bass, 1 Sculpin, 1 Perch, 2 Calico Bass",1
2019-01-19,San Diego,Premier,1/2 Day Trip,27 Anglers,"12 Sand Bass, 46 Sculpin, 1 Perch, 6 Calico Bass",2
2019-01-20,Ventura Coast,Gentleman,3/4 Day Trip,65 Anglers,2100 Sanddab,1
2019-01-20,Los Angeles,Betty-O,3/4 Day Trip,8 Anglers,"6 Sand Bass, 40 Sculpin, 1 Triggerfish, 2 Calico Bass",1
2019-01-20,Los Angeles,City of Long Beach,1/2 Day Trip,32 Anglers,160 Sculpin,1
2019-01-20,Los Angeles,Monte Carlo,1/2 Day Trip,17 Anglers,"10 Sand Bass, 55 Sculpin, 4 Calico Bass",1
2019-01-20,Los Angeles,Monte Carlo,1/2 Day Trip,14 Anglers,"14 Sand Bass, 45 Blacksmith, 36 Sculpin, 3 Calico Bass, 2 Rock Sole",2
2019-01-20,Los Angeles,New Del Mar,1/2 Day Trip,63 Anglers,"36 Sand Bass, 32 Sculpin, 155 Blue Perch, 12 Calico Bass",1
2019-01-20,Los Angeles,Spitfire,3/4 Day Trip,14 Anglers,"26 Sand Bass, 25 Sculpin, 4 Calico Bass",1
2019-01-20,Los Angeles,Tradition,1/2 Day Trip,21 Anglers,2100 Sanddab,1
2019-01-20,Los Angeles,Victory,3/4 Day Trip,23 Anglers,"3 Sand Bass, 115 Blacksmith, 115 Sculpin, 1 Calico Bass",1
2019-01-20,Orange,Dana Pride,1/2 Day Trip,16 Anglers,"5 Sand Bass, 1 Calico Bass, 4 Sheephead Released, 25 Calico Bass Released, 8 Whitefish Released",1
2019-01-20,Orange,Dana Pride,1/2 Day Trip,71 Anglers,"2 Sand Bass, 4 Calico Bass, 3 Sheephead Released, 45 Calico Bass Released, 12 Whitefish Released",2
2019-01-20,Orange,San Mateo,3/4 Day Trip,10 Anglers,2 Yellowtail,1
2019-01-20,Orange,Sum Fun,3/4 Day Trip,25 Anglers,"1 Halibut, 2 Halibut Released",1
2019-01-20,Orange,Western Pride,1/2 Day Trip,62 Anglers,161 Sculpin,1
2019-01-20,Orange,Western Pride,1/2 Day Trip,79 Anglers,"18 Sand Bass, 2 Blacksmith, 131 Sculpin, 2 Blue Perch",2
2019-01-20,San Diego,Alicia,1/2 Day Trip,10 Anglers,"16 Lobster, 63 Lobster Released",1
2019-01-20,San Diego,Chubasco II,1/2 Day Trip,15 Anglers,75 Sculpin,1
2019-01-20,San Diego,Chubasco II,1/2 Day Trip,16 Anglers,"61 Sand Bass, 27 Sculpin, 4 Triggerfish, 19 Calico Bass, 2 Sargo",2
2019-01-20,San Diego,Daily Double,1/2 Day Trip,27 Anglers,"11 Barred Sand Bass, 1 Halibut, 5 Sculpin, 2 Calico Bass",1
2019-01-20,San Diego,Dolphin,1/2 Day Trip,39 Anglers,"20 Sand Bass, 39 Sculpin, 1 Calico Bass, 15 Calico Bass Released",1
2019-01-20,San Diego,Dolphin,1/2 Day Trip,34 Anglers,"24 Sand Bass, 8 Sculpin",2
2019-01-20,San Diego,Electra,1/2 Day Trip,26 Anglers,"5 Lizardfish, 91 Sculpin, 15 Blue Perch, 12 Mackerel, 61 Sculpin Released, 2 Sheephead Released, 5 Red Rockfish Released",1
2019-01-20,San Diego,Josie Lynn,1/2 Day Trip,4 Anglers,"8 Lobster, 30 Lobster Released",1
2019-01-20,San Diego,Malihini,Full Day Trip,10 Anglers,"1 Sheephead, 50 Rockfish, 37 Red Rockfish",1
2019-01-20,San Diego,New Lo-An,1.5 Day Trip,27 Anglers,"18 Yellowtail, 100 Rockfish, 135 Red Rockfish",1
2019-01-20,San Diego,Old Glory,1.5 Day Trip,21 Anglers,"12 Yellowtail, 155 Rockfish",1
2019-01-20,San Diego,Pacific Queen,1.5 Day Trip,24 Anglers,"90 Yellowtail, 60 Rockfish, 90 Vermilion Rockfish",1
2019-01-20,San Diego,Premier,1/2 Day Trip,25 Anglers,"20 Sand Bass, 1 Halibut, 6 Sculpin",1
2019-01-21,Los Angeles,New Del Mar,1/2 Day Trip,43 Anglers,"7 Sculpin, 20 Blue Perch, 10 Calico Bass",1
2019-01-21,Los Angeles,Spitfire,3/4 Day Trip,17 Anglers,"15 Sand Bass, 15 Sculpin, 3 Triggerfish, 7 Calico Bass",1
2019-01-21,Orange,Western Pride,1/2 Day Trip,43 Anglers,"10 Sand Bass, 2 Black Croaker, 51 Sculpin, 7 Blue Perch, 1 Sargo",1
2019-01-21,San Diego,Jig Strike,1/2 Day Trip,7 Anglers,"7 Lobster, 53 Lobster Released",1
2019-01-21,San Diego,Josie Lynn,1/2 Day Trip,6 Anglers,"9 Lobster, 6 Lobster Released",1
2019-01-21,San Diego,Tribute,2.5 Day Trip,20 Anglers,"2 Yellowtail, 30 Whitefish, 48 Bonito, 120 Rockfish, 200 Vermilion Rockfish",1
2019-01-22,Los Angeles,New Del Mar,1/2 Day Trip,24 Anglers,"19 Sand Bass, 8 Sculpin, 5 Triggerfish, 45 Blue Perch, 4 Calico Bass",1
2019-01-22,Orange,Dana Pride,1/2 Day Trip,12 Anglers,"2 Sheephead Released, 15 Calico Bass Released, 22 Mackerel Released",1
2019-01-22,Orange,Sum Fun,3/4 Day Trip,23 Anglers,84 Sculpin,1
2019-01-22,San Diego,Dolphin,1/2 Day Trip,16 Anglers,"36 Sand Bass, 1 Halibut, 16 Sculpin, 1 Calico Bass",1
2019-01-22,San Diego,Premier,1/2 Day Trip,19 Anglers,190 Rockfish,1
2019-01-23,Bay Area,Happy Hooker,Full Day Trip,14 Anglers,"1 Striped Bass, 3 White Sturgeon Released",1
2019-01-23,Los Angeles,City of Long Beach,1/2 Day Trip,14 Anglers,"35 Sand Bass, 41 Blacksmith, 12 Sculpin",1
2019-01-23,Los Angeles,New Del Mar,1/2 Day Trip,22 Anglers,"10 Sand Bass, 9 Sculpin, 1 Triggerfish, 55 Blue Perch, 1 Calico Bass",1
2019-01-23,Los Angeles,Spitfire,3/4 Day Trip,22 Anglers,"45 Sand Bass, 110 Sculpin, 8 Triggerfish, 10 Calico Bass",1
2019-01-23,Orange,Dana Pride,1/2 Day Trip,19 Anglers,"4 Sand Bass, 2 Sculpin, 15 Sand Bass Released, 3 Sheephead Released, 15 Whitefish Released",1
2019-01-23,Orange,Sum Fun,3/4 Day Trip,13 Anglers,65 Sculpin,1
2019-01-23,San Diego,Daily Double,1/2 Day Trip,10 Anglers,"3 Barred Sand Bass, 44 Sculpin, 2 Calico Bass",1
2019-01-23,San Diego,Dolphin,1/2 Day Trip,27 Anglers,"15 Sand Bass, 6 Blacksmith Perch, 24 Sculpin, 2 Halibut Released",1
2019-01-23,San Diego,New Seaforth,1/2 Day Trip,19 Anglers,"2 Sand Bass, 2 Sculpin, 1 Blue Perch, 3 Calico Bass",1
2019-01-23,San Diego,New Seaforth,1/2 Day Trip,13 Anglers,"2 Sand Bass, 4 Sculpin, 5 Calico Bass",2
2019-01-23,San Diego,Premier,1/2 Day Trip,7 Anglers,70 Rockfish,1
2019-01-24,Los Angeles,Betty-O,3/4 Day Trip,5 Anglers,"6 Sand Bass, 1 Halibut, 20 Sculpin, 2 Calico Bass",1
2019-01-24,Los Angeles,City of Long Beach,1/2 Day Trip,32 Anglers,"16 Sand Bass, 56 Sculpin, 200 Blue Perch, 3 Calico Bass",1
2019-01-24,Los Angeles,New Del Mar,1/2 Day Trip,35 Anglers,"29 Sand Bass, 12 Triggerfish, 105 Blue Perch, 9 Calico Bass",1
2019-01-24,Los Angeles,Spitfire,3/4 Day Trip,8 Anglers,"22 Sand Bass, 10 Sculpin, 12 Triggerfish",1
2019-01-24,Los Angeles,Tradition,3/4 Day Trip,21 Anglers,800 Sanddab,1
2019-01-24,Orange,Dana Pride,1/2 Day Trip,10 Anglers,"2 Sheephead Released, 8 Whitefish Released",1
2019-01-24,Orange,Sum Fun,3/4 Day Trip,26 Anglers,130 Sculpin,1
2019-01-24,San Diego,Chubasco II,1/2 Day Trip,19 Anglers,"28 Sand Bass, 20 Sculpin, 3 Triggerfish, 4 Halfmoon, 9 Calico Bass, 4 Sargo, 30 Sand Bass Released, 27 Calico Bass Released",1
2019-01-24,San Diego,Daily Double,1/2 Day Trip,9 Anglers,"6 Barred Sand Bass, 8 Sculpin, 6 Rubberlip Seaperch",1
2019-01-24,San Diego,Dolphin,1/2 Day Trip,9 Anglers,"20 Sand Bass, 29 Sculpin",1
2019-01-24,San Diego,Electra,1/2 Day Trip,18 Anglers,"20 Lizardfish, 88 Sculpin, 15 Sanddab, 50 Sculpin Released",1
2019-01-24,San Diego,New Seaforth,1/2 Day Trip,7 Anglers,"2 Sand Bass, 3 Sculpin, 4 Calico Bass",1
2019-01-24,San Diego,Premier,1/2 Day Trip,13 Anglers,130 Rockfish,1
2019-01-25,Los Angeles,Betty-O,3/4 Day Trip,6 Anglers,"3 Sand Bass, 2 Sculpin, 5 Triggerfish, 1 Calico Bass",1
2019-01-25,Los Angeles,City of Long Beach,1/2 Day Trip,18 Anglers,"75 Sand Bass, 24 Sculpin, 50 Blue Perch, 15 Calico Bass",1
2019-01-25,Los Angeles,Monte Carlo,1/2 Day Trip,23 Anglers,"5 Sand Bass, 45 Blacksmith, 34 Sculpin",1
2019-01-25,Los Angeles,New Del Mar,1/2 Day Trip,20 Anglers,"18 Sand Bass, 34 Sculpin, 37 Blue Perch, 4 Calico Bass",1
2019-01-25,Los Angeles,Spitfire,3/4 Day Trip,11 Anglers,"23 Sand Bass, 2 Sculpin, 6 Triggerfish, 7 Calico Bass",1
2019-01-25,Los Angeles,Tradition,3/4 Day Trip,21 Anglers,850 Sanddab,1
2019-01-25,Orange,Boardroom II,1/2 Day Trip,3 Anglers,"2 Sand Bass, 2 Blue Perch, 20 Mackerel, 14 Calico Bass Released",1
2019-01-25,Orange,Reel Fun,1/2 Day Trip,11 Anglers,"3 Sand Bass, 4 Sheephead Released, 32 Calico Bass Released, 19 Whitefish Released",1
2019-01-25,Orange,Sum Fun,3/4 Day Trip,18 Anglers,1 Halibut,1
2019-01-25,Orange,Western Pride,1/2 Day Trip,31 Anglers,"38 Sand Bass, 75 Blacksmith, 16 Sculpin, 2 Blue Perch",1
2019-01-25,San Diego,Alicia,1/2 Day Trip,2 Anglers,14 Lobster,1
2019-01-25,San Diego,Chubasco II,1/2 Day Trip,19 Anglers,"30 Sand Bass, 26 Sculpin, 5 Triggerfish, 45 Halfmoon, 16 Calico Bass, 1 Sargo, 15 Sand Bass Released, 20 Calico Bass Released",1
2019-01-25,San Diego,Daily Double,1/2 Day Trip,9 Anglers,"7 Barred Sand Bass, 4 Sculpin, 1 Calico Bass",1
2019-01-25,San Diego,Dolphin,1/2 Day Trip,8 Anglers,"8 Sand Bass, 11 Sculpin, 1 Calico Bass",1
2019-01-25,San Diego,New Seaforth,1/2 Day Trip,27 Anglers,"1 Halibut, 23 Sculpin, 5 Calico Bass",1
2019-01-25,San Diego,New Seaforth,1/2 Day Trip,12 Anglers,"1 Sculpin, 1 Calico Bass",2
2019-01-25,San Diego,Premier,1/2 Day Trip,18 Anglers,"1 Yellowtail, 179 Rockfish",1
2019-01-26,Bay Area,Happy Hooker,Full Day Trip,12 Anglers,"6 Striped Bass, 2 Striped Bass Released, 1 White Sturgeon Released",1
2019-01-26,Bay Area,New Sea Angler,Full Day Trip,13 Anglers,130 Dungeness Crab,1
2019-01-26,Central Coast,Chubasco,Full Day Trip,19 Anglers,40 Dungeness Crab,1
2019-01-26,Ventura Coast,Gentleman,3/4 Day Trip,57 Anglers,9999 Sanddab,1
2019-01-26,Los Angeles,Betty-O,3/4 Day Trip,16 Anglers,"1 Sand Bass, 16 Blacksmith, 30 Sculpin",1
2019-01-26,Los Angeles,City of Long Beach,1/2 Day Trip,32 Anglers,"1 Sand Bass, 69 Sculpin, 1 Yellowtail, 11 Blue Perch",1
2019-01-26,Los Angeles,City of Long Beach,1/2 Day Trip,11 Anglers,"40 Sand Bass, 20 Sculpin, 4 Blue Perch, 2 Calico Bass",2
2019-01-26,Los Angeles,Monte Carlo,1/2 Day Trip,23 Anglers,"8 Sand Bass, 30 Sculpin, 1 Calico Bass",1
2019-01-26,Los Angeles,Monte Carlo,1/2 Day Trip,27 Anglers,"5 Sand Bass, 175 Blacksmith, 16 Sculpin",2
2019-01-26,Los Angeles,Monte Carlo,1/2 Day Trip,23 Anglers,"95 Blacksmith, 13 Sculpin",2
2019-01-26,Los Angeles,Monte Carlo,1/2 Day Trip,23 Anglers,"95 Blacksmith, 13 Sculpin",2
2019-01-26,Los Angeles,New Del Mar,1/2 Day Trip,61 Anglers,"11 Sand Bass, 111 Sculpin, 225 Blue Perch, 4 Calico Bass, 120 Sanddab",1
2019-01-26,Los Angeles,Redondo Special,1/2 Day Trip,31 Anglers,"1 Sand Bass, 77 Blue Perch, 1 Calico Bass, 65 Calico Bass Released",1
2019-01-26,Los Angeles,Redondo Special,1/2 Day Trip,11 Anglers,"1 Sand Bass, 1 Sculpin, 58 Blue Perch, 3 Calico Bass, 100 Calico Bass Released",2
2019-01-26,Los Angeles,Spitfire,3/4 Day Trip,37 Anglers,"20 Sand Bass, 185 Sculpin, 2 Triggerfish, 5 Calico Bass",1
2019-01-26,Los Angeles,Tradition,3/4 Day Trip,37 Anglers,725 Sanddab,1
2019-01-26,Orange,Reel Fun,1/2 Day Trip,33 Anglers,"3 Sand Bass, 1 Sculpin, 2 Blue Perch, 9 Mackerel, 4 Sheephead Released, 18 Calico Bass Released, 8 Whitefish Released",1
2019-01-26,Orange,Sum Fun,3/4 Day Trip,47 Anglers,"105 Sculpin, 25 Sanddab",1
2019-01-26,Orange,T-Bird,1/2 Day Trip,29 Anglers,"59 Sculpin, 100 Sanddab",1
2019-01-26,Orange,T-Bird,1/2 Day Trip,34 Anglers,"23 Sculpin, 40 Sanddab",2
2019-01-26,Orange,Western Pride,1/2 Day Trip,82 Anglers,"28 Sand Bass, 5 Black Croaker, 173 Sculpin, 5 Blue Perch",1
2019-01-26,San Diego,Alicia,1/2 Day Trip,8 Anglers,"11 Lobster, 76 Lobster Released",1
2019-01-26,San Diego,Chubasco II,1/2 Day Trip,7 Anglers,"20 Sand Bass, 6 Sculpin, 5 Calico Bass",1
2019-01-26,San Diego,Chubasco II,1/2 Day Trip,9 Anglers,"28 Sand Bass, 7 Sculpin, 8 Calico Bass, 20 Calico Bass Released",2
2019-01-26,San Diego,Daily Double,1/2 Day Trip,20 Anglers,"7 Barred Sand Bass, 14 Sculpin, 1 Calico Bass, 15 Rubberlip Seaperch",1
2019-01-26,San Diego,Electra,1/2 Day Trip,36 Anglers,"27 Lizardfish, 101 Sculpin, 3 Whitefish, 25 Sanddab, 85 Sculpin Released",1
2019-01-26,San Diego,Jig Strike,1/2 Day Trip,10 Anglers,"11 Lobster, 62 Lobster Released",1
2019-01-26,San Diego,Malihini,Full Day Trip,15 Anglers,"2 Sheephead, 3 Lingcod, 24 Bonito, 76 Rockfish, 45 Red Rockfish",1
2019-01-26,San Diego,Pacific Queen,1.5 Day Trip,34 Anglers,"67 Yellowtail, 170 Rockfish",1
2019-01-26,San Diego,Premier,1/2 Day Trip,49 Anglers,"3 Sand Bass, 29 Sculpin, 88 Perch, 1 Calico Bass",1
2019-01-26,San Diego,Premier,1/2 Day Trip,43 Anglers,"1 Sand Bass, 32 Sculpin, 113 Perch, 3 Calico Bass",2
2019-01-26,San Diego,Pronto,1/2 Day Trip,4 Anglers,"2 Sand Bass, 6 Sculpin, 10 Calico Bass, 5 Sand Bass Released, 6 Calico Bass Released",1
2019-01-27,Bay Area,Happy Hooker,Full Day Trip,11 Anglers,"8 Striped Bass, 1 White Sturgeon Released",1
2019-01-27,Ventura Coast,Gentleman,3/4 Day Trip,43 Anglers,6700 Sanddab,1
2019-01-27,Los Angeles,Betty-O,3/4 Day Trip,12 Anglers,"6 Sand Bass, 24 Sculpin, 2 Rock Sole, 1 Black Seabass Released",1
2019-01-27,Los Angeles,City of Long Beach,1/2 Day Trip,27 Anglers,135 Sculpin,1
2019-01-27,Los Angeles,Monte Carlo,1/2 Day Trip,20 Anglers,"24 Sand Bass, 200 Blacksmith, 1 Sculpin",1
2019-01-27,Los Angeles,Monte Carlo,1/2 Day Trip,30 Anglers,"21 Sand Bass, 150 Blacksmith, 5 Sculpin",2
2019-01-27,Los Angeles,New Del Mar,1/2 Day Trip,45 Anglers,"5 Sand Bass, 211 Sculpin, 1 Triggerfish, 2 Calico Bass",1
2019-01-27,Los Angeles,Redondo Special,1/2 Day Trip,10 Anglers,"1 Sand Bass, 59 Blue Perch, 1 Calico Bass, 25 Calico Bass Released",1
2019-01-27,Los Angeles,Redondo Special,1/2 Day Trip,11 Anglers,"4 Sand Bass, 64 Blue Perch, 2 Calico Bass, 125 Calico Bass Released",2
2019-01-27,Los Angeles,Spitfire,3/4 Day Trip,24 Anglers,"17 Sand Bass, 120 Sculpin, 2 Triggerfish",1
2019-01-27,Los Angeles,Tradition,1/2 Day Trip,18 Anglers,900 Sanddab,1
2019-01-27,Orange,Bongos,1/2 Day Trip,5 Anglers,"1 Halibut, 1 Thresher Shark",1
2019-01-27,Orange,Reel Fun,1/2 Day Trip,36 Anglers,"1 Sand Bass, 5 Sculpin, 2 Sheephead Released, 33 Calico Bass Released, 5 Whitefish Released",1
2019-01-27,Orange,Reel Fun,1/2 Day Trip,43 Anglers,"5 Sand Bass, 1 Sculpin, 1 Calico Bass, 2 Sheephead Released, 32 Calico Bass Released, 15 Whitefish Released",2
2019-01-27,Orange,Sum Fun,3/4 Day Trip,25 Anglers,"5 Halibut, 13 Halibut Released",1
2019-01-27,Orange,T-Bird,1/2 Day Trip,36 Anglers,143 Sculpin,1
2019-01-27,Orange,T-Bird,1/2 Day Trip,45 Anglers,47 Sculpin,2
2019-01-27,Orange,Western Pride,1/2 Day Trip,80 Anglers,"5 Sand Bass, 75 Sculpin",1
2019-01-27,San Diego,Alicia,1/2 Day Trip,10 Anglers,"12 Lobster, 36 Lobster Released",1
2019-01-27,San Diego,Chubasco II,1/2 Day Trip,28 Anglers,"7 Sand Bass, 40 Sculpin, 11 Triggerfish",1
2019-01-27,San Diego,Daily Double,1/2 Day Trip,21 Anglers,"1 Barred Sand Bass, 35 Sculpin",1
2019-01-27,San Diego,Dolphin,1/2 Day Trip,39 Anglers,"40 Sand Bass, 59 Blacksmith Perch, 1 Halibut, 42 Sculpin",1
2019-01-27,San Diego,Dolphin,1/2 Day Trip,57 Anglers,"35 Sand Bass, 37 Blacksmith Perch, 46 Sculpin, 4 Calico Bass",2
2019-01-27,San Diego,Electra,1/2 Day Trip,19 Anglers,"17 Lizardfish, 93 Sculpin, 25 Sanddab, 70 Sculpin Released",1
2019-01-27,San Diego,Josie Lynn,1/2 Day Trip,2 Anglers,"8 Lobster, 10 Lobster Released",1
2019-01-27,San Diego,Malihini,Full Day Trip,14 Anglers,"3 Yellowtail, 42 Bonito, 70 Rockfish, 35 Red Rockfish",1
2019-01-27,San Diego,New Lo-An,1.5 Day Trip,22 Anglers,"40 Yellowtail, 85 Rockfish",1
2019-01-27,San Diego,Premier,1/2 Day Trip,40 Anglers,"16 Sand Bass, 50 Sculpin, 44 Perch, 1 Calico Bass",1
2019-01-27,San Diego,Premier,1/2 Day Trip,13 Anglers,"9 Sand Bass, 38 Sculpin, 22 Perch, 6 Calico Bass",2
2019-01-27,San Diego,Relentless,1.5 Day Trip,19 Anglers,"26 Yellowtail, 3 Lingcod, 35 Bonito, 120 Rockfish",1
2019-01-27,San Diego,Sea Watch,1/2 Day Trip,10 Anglers,"4 Sand Bass, 3 Sculpin, 2 Calico Bass",1
2019-01-27,San Diego,Tomahawk,1.5 Day Trip,25 Anglers,"4 Yellowtail, 6 Lingcod, 10 Whitefish, 40 Bonito, 65 Rockfish, 125 Vermilion Rockfish",1
2019-01-27,San Diego,Tribute,1.5 Day Trip,21 Anglers,"19 Yellowtail, 28 Bonito, 120 Rockfish, 30 Vermilion Rockfish",1
2019-01-28,Los Angeles,Monte Carlo,1/2 Day Trip,18 Anglers,"6 Sand Bass, 4 Sculpin, 102 Blue Perch",1
2019-01-28,Los Angeles,New Del Mar,1/2 Day Trip,24 Anglers,"8 Sand Bass, 8 Sand Bass, 120 Sculpin, 120 Sculpin, 6 Calico Bass, 6 Calico Bass",1
2019-01-28,Los Angeles,Spitfire,3/4 Day Trip,12 Anglers,"2 Sand Bass, 2 Sand Bass, 60 Sculpin, 60 Sculpin, 10 Blue Perch, 10 Blue Perch",1
2019-01-28,Orange,Reel Fun,1/2 Day Trip,26 Anglers,"5 Sand Bass, 1 Sculpin, 1 Blue Perch, 6 Calico Bass, 3 Sheephead Released, 31 Calico Bass Released, 2 Whitefish Released",1
2019-01-28,Orange,Sum Fun,3/4 Day Trip,10 Anglers,50 Sculpin,1
2019-01-28,Orange,Western Pride,1/2 Day Trip,21 Anglers,"5 Sand Bass, 30 Blacksmith",1
2019-01-28,Orange,Western Pride,1/2 Day Trip,21 Anglers,"5 Sand Bass, 30 Blacksmith",2
2019-01-28,San Diego,Alicia,1/2 Day Trip,7 Anglers,"18 Lobster, 30 Lobster Released",1
2019-01-28,San Diego,Chubasco II,1/2 Day Trip,18 Anglers,"34 Sand Bass, 10 Sculpin, 1 Triggerfish, 1 Calico Bass, 56 Sand Bass Released, 18 Calico Bass Released",1
2019-01-28,San Diego,Dolphin,1/2 Day Trip,52 Anglers,"39 Sand Bass, 19 Blacksmith Perch, 61 Sculpin, 4 Calico Bass, 1 Black Seabass Released",1
2019-01-28,San Diego,Josie Lynn,1/2 Day Trip,4 Anglers,8 Barred Sand Bass,1
2019-01-28,San Diego,Premier,1/2 Day Trip,7 Anglers,70 Rockfish,1
2019-01-28,San Diego,Pronto,3/4 Day Trip,11 Anglers,"31 Sand Bass, 55 Sculpin, 3 Calico Bass, 54 Sand Bass Released, 12 Calico Bass Released",1
2019-01-29,Bay Area,Happy Hooker,Full Day Trip,14 Anglers,"4 Striped Bass, 1 White Sturgeon",1
2019-01-29,Bay Area,New Sea Angler,Full Day Trip,14 Anglers,140 Dungeness Crab (up to 3 pounds),1
2019-01-29,Los Angeles,Betty-O,3/4 Day Trip,4 Anglers,"4 Sand Bass, 20 Sculpin",1
2019-01-29,Los Angeles,City of Long Beach,1/2 Day Trip,6 Anglers,"15 Sand Bass, 60 Blacksmith, 30 Sculpin",1
2019-01-29,Los Angeles,Monte Carlo,1/2 Day Trip,9 Anglers,"8 Sand Bass, 3 Sculpin, 75 Blue Perch",1
2019-01-29,Los Angeles,New Del Mar,1/2 Day Trip,16 Anglers,"1 Sand Bass, 75 Sculpin",1
2019-01-29,Orange,Reel Fun,1/2 Day Trip,24 Anglers,"1 Calico Bass, 5 Sheephead Released, 22 Calico Bass Released, 4 Whitefish Released",1
2019-01-29,Orange,Sum Fun,3/4 Day Trip,24 Anglers,"120 Sculpin, 8 Calico Bass Released",1
2019-01-29,Orange,T-Bird,1/2 Day Trip,22 Anglers,"19 Sand Bass, 70 Blacksmith, 12 Sculpin, 1 Triggerfish",1
2019-01-29,Orange,Western Pride,1/2 Day Trip,22 Anglers,"19 Sand Bass, 20 Blacksmith, 12 Sculpin, 1 Triggerfish",1
2019-01-29,San Diego,Alicia,1/2 Day Trip,6 Anglers,"12 Lobster, 36 Lobster Released",1
2019-01-29,San Diego,Daily Double,1/2 Day Trip,15 Anglers,"25 Barred Sand Bass, 35 Sculpin, 1 Finescale Triggerfish, 2 Calico Bass",1
2019-01-29,San Diego,Dolphin,1/2 Day Trip,21 Anglers,"42 Sand Bass, 28 Sculpin, 3 Calico Bass",1
2019-01-29,San Diego,New Seaforth,1/2 Day Trip,23 Anglers,"1 Halibut, 8 Sculpin",1
2019-01-29,San Diego,Premier,1/2 Day Trip,20 Anglers,"1 Sheephead, 199 Rockfish",1
